time,x_pos,y_pos,velocity,rotation
2.67139,4.04963,-0.5,2,0
2.6774,4.06165,-0.5,2,0
2.6834,4.07366,-0.5,2,0
2.6894,4.08565,-0.5,2,0
2.69539,4.09763,-0.5,2,0
2.70137,4.1096,-0.5,2,0
2.70735,4.12155,-0.5,2,0
2.71332,4.1335,-0.5,2,0
2.71929,4.14543,-0.5,2,0
2.72525,4.15735,-0.5,2,0
2.7312,4.16926,-0.5,2,0
2.73715,4.18117,-0.5,2,0
2.7431,4.19306,-0.5,2,0
2.74904,4.20494,-0.5,2,0
2.75498,4.21681,-0.5,2,0
2.76091,4.22868,-0.5,2,0
2.76684,4.24053,-0.5,2,0
2.77276,4.25238,-0.5,2,0
2.77868,4.26422,-0.5,2,0
2.7846,4.27606,-0.5,2,0
2.79051,4.28788,-0.5,2,0
2.79642,4.2997,-0.5,2,0
2.80233,4.31152,-0.5,2,0
2.80823,4.32333,-0.5,2,0
2.81414,4.33513,-0.5,2,0
2.82003,4.34693,-0.5,2,0
2.82593,4.35872,-0.5,2,0
2.83183,4.37051,-0.5,2,0
2.83772,4.38229,-0.5,2,0
2.84361,4.39407,-0.5,2,0
2.8495,4.40585,-0.5,2,0
2.85538,4.41763,-0.5,2,0
2.86127,4.4294,-0.5,2,0
2.86716,4.44117,-0.5,2,0
2.87304,4.45294,-0.5,2,0
2.87892,4.4647,-0.5,2,0
2.88481,4.47647,-0.5,2,0
2.89069,4.48823,-0.5,2,0
2.89657,4.5,-0.5,2,0
2.90744,4.52174,-0.49992,2,1.5708
2.91815,4.54316,-0.49968,2,1.5708
2.92871,4.56427,-0.499281,2,1.5708
2.93911,4.58506,-0.498721,2,1.5708
2.94935,4.60554,-0.498002,2,1.5708
2.95945,4.62572,-0.497123,2,1.5708
2.9694,4.64559,-0.496084,2,1.5708
2.9792,4.66515,-0.494885,2,1.5708
2.98886,4.68442,-0.493527,2,1.5708
2.99837,4.70338,-0.492008,2,1.5708
3.00774,4.72205,-0.49033,2,1.5708
3.01698,4.74043,-0.488492,2,1.5708
3.02607,4.75851,-0.486494,2,1.5708
3.03504,4.77631,-0.484336,2,1.5708
3.04387,4.79382,-0.482018,2,1.5708
3.05257,4.81104,-0.479541,2,1.5708
3.06114,4.82798,-0.476903,2,1.5708
3.06959,4.84464,-0.474106,2,1.5708
3.07791,4.86102,-0.471149,2,1.5708
3.08612,4.87713,-0.468032,2,1.5708
3.0942,4.89297,-0.464756,2,1.5708
3.10217,4.90853,-0.461319,2,1.5708
3.11003,4.92383,-0.457723,2,1.5708
3.11777,4.93886,-0.453967,2,1.5708
3.12541,4.95362,-0.450051,2,1.5708
3.13294,4.96813,-0.445975,2,1.5708
3.14037,4.98237,-0.441739,2,1.5708
3.14771,4.99636,-0.437344,2,1.5708
3.15494,5.0101,-0.432788,2,1.5708
3.16208,5.02358,-0.428073,2,1.5708
3.16913,5.03681,-0.423198,2,1.5708
3.1761,5.0498,-0.418163,2,1.5708
3.18298,5.06254,-0.412968,2,1.5708
3.18978,5.07504,-0.407614,2,1.5708
3.1965,5.0873,-0.402099,2,1.5708
3.20314,5.09932,-0.396425,2,1.5708
3.20972,5.1111,-0.390591,2,1.5708
3.21622,5.12265,-0.384597,2,1.5708
3.22267,5.13397,-0.378443,2,1.5708
3.22905,5.14506,-0.37213,2,1.5708
3.23537,5.15593,-0.365656,2,1.5708
3.24164,5.16657,-0.359023,2,1.5708
3.24786,5.17699,-0.35223,2,1.5708
3.25403,5.18719,-0.345277,2,1.5708
3.26016,5.19717,-0.338164,2,1.5708
3.26625,5.20694,-0.330891,2,1.5708
3.2723,5.21649,-0.323459,2,1.5708
3.27832,5.22584,-0.315867,2,1.5708
3.28431,5.23498,-0.308114,2,1.5708
3.29028,5.24391,-0.300202,2,1.5708
3.29623,5.25264,-0.292131,2,1.5708
3.30215,5.26117,-0.283899,2,1.5708
3.30806,5.2695,-0.275507,2,1.5708
3.31397,5.27763,-0.266956,2,1.5708
3.31986,5.28557,-0.258245,2,1.5708
3.32575,5.29332,-0.249374,2,1.5708
3.33164,5.30088,-0.240343,2,1.5708
3.33753,5.30826,-0.231152,2,1.5708
3.34343,5.31545,-0.221802,2,1.5708
3.34933,5.32246,-0.212292,2,1.5708
3.35525,5.32928,-0.202621,2,1.5708
3.36119,5.33593,-0.192791,2,1.5708
3.36714,5.34241,-0.182801,2,1.5708
3.37311,5.34871,-0.172652,2,1.5708
3.37911,5.35485,-0.162342,2,1.5708
3.38514,5.36081,-0.151873,2,1.5708
3.39119,5.36661,-0.141244,2,1.5708
3.39728,5.37224,-0.130454,2,1.5708
3.4034,5.37772,-0.119506,2,1.5708
3.40955,5.38303,-0.108397,2,1.5708
3.41575,5.38819,-0.0971282,2,1.5708
3.42199,5.3932,-0.0856998,2,1.5708
3.42827,5.39805,-0.0741116,2,1.5708
3.4346,5.40276,-0.0623635,2,1.5708
3.44097,5.40732,-0.0504556,2,1.5708
3.4474,5.41173,-0.0383877,2,1.5708
3.45388,5.416,-0.0261602,2,1.5708
3.4604,5.42013,-0.0137727,2,1.5708
3.46699,5.42412,-0.00122544,2,1.5708
3.47363,5.42798,0.0114816,2,1.5708
3.48033,5.4317,0.0243487,2,1.5708
3.48708,5.4353,0.0373754,2,1.5708
3.4939,5.43876,0.0505621,2,1.5708
3.50078,5.4421,0.0639086,2,1.5708
3.50772,5.44532,0.0774149,2,1.5708
3.51473,5.44841,0.091081,2,1.5708
3.5218,5.45139,0.104907,2,1.5708
3.52893,5.45425,0.118893,2,1.5708
3.53614,5.45699,0.133038,2,1.5708
3.54341,5.45962,0.147344,2,1.5708
3.55075,5.46215,0.161809,2,1.5708
3.55817,5.46456,0.176435,2,1.5708
3.56565,5.46687,0.19122,2,1.5708
3.5732,5.46908,0.206164,2,1.5708
3.58083,5.47119,0.221269,2,1.5708
3.58853,5.4732,0.236534,2,1.5708
3.5963,5.47511,0.251958,2,1.5708
3.60414,5.47693,0.267542,2,1.5708
3.61206,5.47866,0.283286,2,1.5708
3.62006,5.4803,0.29919,2,1.5708
3.62812,5.48186,0.315254,2,1.5708
3.63627,5.48333,0.331477,2,1.5708
3.64449,5.48472,0.347861,2,1.5708
3.65279,5.48603,0.364404,2,1.5708
3.66116,5.48726,0.381107,2,1.5708
3.66961,5.48842,0.39797,2,1.5708
3.67814,5.4895,0.414993,2,1.5708
3.68675,5.49052,0.432175,2,1.5708
3.69543,5.49146,0.449518,2,1.5708
3.7042,5.49235,0.46702,2,1.5708
3.71304,5.49317,0.484682,2,1.5708
3.72196,5.49392,0.502504,2,1.5708
3.73095,5.49463,0.520486,2,1.5708
3.74003,5.49527,0.538628,2,1.5708
3.74918,5.49586,0.556929,2,1.5708
3.75842,5.4964,0.57539,2,1.5708
3.76773,5.49689,0.594011,2,1.5708
3.77713,5.49733,0.612792,2,1.5708
3.7866,5.49773,0.631733,2,1.5708
3.79615,5.49809,0.650834,2,1.5708
3.80578,5.49841,0.670094,2,1.5708
3.81549,5.49869,0.689515,2,1.5708
3.82528,5.49893,0.709095,2,1.5708
3.83516,5.49915,0.728835,2,1.5708
3.84511,5.49933,0.748735,2,1.5708
3.85514,5.49948,0.768794,2,1.5708
3.86525,5.49961,0.789014,2,1.5708
3.87544,5.49972,0.809393,2,1.5708
3.8857,5.4998,0.829932,2,1.5708
3.89605,5.49987,0.850631,2,1.5708
3.90648,5.49992,0.87149,2,1.5708
3.91699,5.49995,0.892509,2,1.5708
3.92758,5.49998,0.913687,2,1.5708
3.93825,5.49999,0.935026,2,1.5708
3.949,5.5,0.956524,2,1.5708
3.95983,5.5,0.978182,2,1.5708
3.97074,5.5,1,2,1.5708
3.9737,5.5,1.00593,2,1.5708
3.97672,5.5,1.01197,2,1.5708
3.9798,5.5,1.01813,2,1.5708
3.98294,5.5,1.0244,2,1.5708
3.98613,5.5,1.03078,2,1.5708
3.98938,5.5,1.03728,2,1.5708
3.99268,5.5,1.04388,2,1.5708
3.99604,5.5,1.0506,2,1.5708
3.99946,5.5,1.05744,2,1.5708
4.00293,5.5,1.06438,2,1.5708
4.00645,5.5,1.07143,2,1.5708
4.01004,5.5,1.07859,2,1.5708
4.01367,5.5,1.08586,2,1.5708
4.01736,5.5,1.09325,2,1.5708
4.02111,5.5,1.10073,2,1.5708
4.0249,5.5,1.10833,2,1.5708
4.02876,5.5,1.11604,2,1.5708
4.03266,5.5,1.12385,2,1.5708
4.03662,5.5,1.13177,2,1.5708
4.04064,5.5,1.1398,2,1.5708
4.0447,5.5,1.14793,2,1.5708
4.04882,5.5,1.15616,2,1.5708
4.05299,5.5,1.16451,2,1.5708
4.05721,5.5,1.17295,2,1.5708
4.06149,5.5,1.1815,2,1.5708
4.06582,5.5,1.19016,2,1.5708
4.0702,5.5,1.19891,2,1.5708
4.07463,5.5,1.20777,2,1.5708
4.07911,5.5,1.21674,2,1.5708
4.08364,5.5,1.2258,2,1.5708
4.08822,5.5,1.23497,2,1.5708
4.09286,5.5,1.24423,2,1.5708
4.09754,5.5,1.2536,2,1.5708
4.10227,5.5,1.26307,2,1.5708
4.10706,5.5,1.27264,2,1.5708
4.11189,5.5,1.2823,2,1.5708
4.11677,5.5,1.29207,2,1.5708
4.1217,5.5,1.30193,2,1.5708
4.12668,5.5,1.31189,2,1.5708
4.13171,5.5,1.32195,2,1.5708
4.13679,5.5,1.3321,2,1.5708
4.14192,5.5,1.34236,2,1.5708
4.14709,5.5,1.3527,2,1.5708
4.15231,5.5,1.36315,2,1.5708
4.15758,5.5,1.37368,2,1.5708
4.1629,5.5,1.38432,2,1.5708
4.16826,5.5,1.39504,2,1.5708
4.17367,5.5,1.40586,2,1.5708
4.17913,5.5,1.41678,2,1.5708
4.18463,5.5,1.42779,2,1.5708
4.19018,5.5,1.43888,2,1.5708
4.19578,5.5,1.45008,2,1.5708
4.20142,5.5,1.46136,2,1.5708
4.2071,5.5,1.47273,2,1.5708
4.21284,5.5,1.4842,2,1.5708
4.21861,5.5,1.49575,2,1.5708
4.22444,5.5,1.5074,2,1.5708
4.2303,5.5,1.51913,2,1.5708
4.23621,5.5,1.53095,2,1.5708
4.24217,5.5,1.54286,2,1.5708
4.24817,5.5,1.55486,2,1.5708
4.25421,5.5,1.56695,2,1.5708
4.2603,5.5,1.57912,2,1.5708
4.26643,5.5,1.59138,2,1.5708
4.2726,5.5,1.60373,2,1.5708
4.27882,5.5,1.61616,2,1.5708
4.28508,5.5,1.62867,2,1.5708
4.29138,5.5,1.64128,2,1.5708
4.29772,5.5,1.65396,2,1.5708
4.3041,5.5,1.66673,2,1.5708
4.31053,5.5,1.67958,2,1.5708
4.317,5.5,1.69252,2,1.5708
4.32351,5.5,1.70554,2,1.5708
4.33006,5.5,1.71864,2,1.5708
4.33665,5.5,1.73182,2,1.5708
4.34328,5.5,1.74509,2,1.5708
4.34995,5.5,1.75843,2,1.5708
4.35666,5.5,1.77185,2,1.5708
4.36342,5.5,1.78536,2,1.5708
4.37021,5.5,1.79894,2,1.5708
4.37704,5.5,1.8126,2,1.5708
4.38391,5.5,1.82635,2,1.5708
4.39082,5.5,1.84016,2,1.5708
4.39777,5.5,1.85406,2,1.5708
4.40475,5.5,1.86803,2,1.5708
4.41178,5.5,1.88208,2,1.5708
4.41884,5.5,1.89621,2,1.5708
4.42594,5.5,1.91041,2,1.5708
4.43308,5.5,1.92469,2,1.5708
4.44026,5.5,1.93904,2,1.5708
4.44747,5.5,1.95347,2,1.5708
4.45472,5.5,1.96797,2,1.5708
4.46201,5.5,1.98254,2,1.5708
4.46933,5.5,1.99719,2,1.5708
4.47669,5.5,2.01191,2,1.5708
4.48409,5.5,2.0267,2,1.5708
4.49152,5.5,2.04157,2,1.5708
4.49899,5.5,2.0565,2,1.5708
4.50649,5.5,2.07151,2,1.5708
4.51403,5.5,2.08659,2,1.5708
4.5216,5.5,2.10173,2,1.5708
4.52921,5.5,2.11695,2,1.5708
4.53685,5.5,2.13223,2,1.5708
4.54453,5.5,2.14759,2,1.5708
4.55224,5.5,2.16301,2,1.5708
4.55999,5.5,2.1785,2,1.5708
4.56776,5.5,2.19405,2,1.5708
4.57558,5.5,2.20968,2,1.5708
4.58342,5.5,2.22537,2,1.5708
4.5913,5.5,2.24112,2,1.5708
4.59921,5.5,2.25694,2,1.5708
4.60715,5.5,2.27283,2,1.5708
4.61513,5.5,2.28878,2,1.5708
4.62313,5.5,2.30479,2,1.5708
4.63117,5.5,2.32087,2,1.5708
4.63924,5.5,2.33701,2,1.5708
4.64735,5.5,2.35322,2,1.5708
4.65548,5.5,2.36948,2,1.5708
4.66364,5.5,2.38581,2,1.5708
4.67184,5.5,2.4022,2,1.5708
4.68006,5.5,2.41865,2,1.5708
4.68832,5.5,2.43516,2,1.5708
4.6966,5.5,2.45173,2,1.5708
4.70492,5.5,2.46836,2,1.5708
4.71326,5.5,2.48505,2,1.5708
4.72164,5.5,2.5018,2,1.5708
4.73004,5.5,2.51861,2,1.5708
4.73847,5.5,2.53547,2,1.5708
4.74693,5.5,2.55239,2,1.5708
4.75542,5.5,2.56937,2,1.5708
4.76394,5.5,2.58641,2,1.5708
4.77249,5.5,2.6035,2,1.5708
4.78106,5.5,2.62064,2,1.5708
4.78966,5.5,2.63785,2,1.5708
4.79829,5.5,2.6551,2,1.5708
4.80694,5.5,2.67241,2,1.5708
4.81562,5.5,2.68978,2,1.5708
4.82433,5.5,2.70719,2,1.5708
4.83307,5.5,2.72466,2,1.5708
4.84183,5.5,2.74219,2,1.5708
4.85062,5.5,2.75976,2,1.5708
4.85943,5.5,2.77739,2,1.5708
4.86827,5.5,2.79506,2,1.5708
4.87713,5.5,2.81279,2,1.5708
4.88602,5.5,2.83057,2,1.5708
4.89494,5.5,2.8484,2,1.5708
4.90387,5.5,2.86627,2,1.5708
4.91284,5.5,2.8842,2,1.5708
4.92182,5.5,2.90217,2,1.5708
4.93083,5.5,2.92019,2,1.5708
4.93987,5.5,2.93826,2,1.5708
4.94893,5.5,2.95638,2,1.5708
4.95801,5.5,2.97454,2,1.5708
4.96711,5.5,2.99275,2,1.5708
4.97624,5.5,3.01101,2,1.5708
4.98539,5.5,3.0293,2,1.5708
4.99456,5.5,3.04765,2,1.5708
5.00376,5.5,3.06604,2,1.5708
5.01297,5.5,3.08447,2,1.5708
5.02221,5.5,3.10295,2,1.5708
5.03147,5.5,3.12147,2,1.5708
5.04075,5.5,3.14003,2,1.5708
5.05005,5.5,3.15863,2,1.5708
5.05937,5.5,3.17728,2,1.5708
5.06872,5.5,3.19596,2,1.5708
5.07808,5.5,3.21469,2,1.5708
5.08746,5.5,3.23345,2,1.5708
5.09687,5.5,3.25226,2,1.5708
5.10629,5.5,3.27111,2,1.5708
5.11573,5.5,3.28999,2,1.5708
5.12519,5.5,3.30892,2,1.5708
5.13467,5.5,3.32788,2,1.5708
5.14417,5.5,3.34688,2,1.5708
5.15369,5.5,3.36591,2,1.5708
5.16323,5.5,3.38499,2,1.5708
5.17278,5.5,3.40409,2,1.5708
5.18235,5.5,3.42324,2,1.5708
5.19195,5.5,3.44242,2,1.5708
5.20155,5.5,3.46163,2,1.5708
5.21118,5.5,3.48088,2,1.5708
5.22082,5.5,3.50017,2,1.5708
5.23048,5.5,3.51948,2,1.5708
5.24015,5.5,3.53883,2,1.5708
5.24984,5.5,3.55822,2,1.5708
5.25955,5.5,3.57763,2,1.5708
5.26927,5.5,3.59708,2,1.5708
5.27901,5.5,3.61655,2,1.5708
5.28877,5.5,3.63606,2,1.5708
5.29854,5.5,3.6556,2,1.5708
5.30832,5.5,3.67517,2,1.5708
5.31812,5.5,3.69477,2,1.5708
5.32793,5.5,3.71439,2,1.5708
5.33776,5.5,3.73405,2,1.5708
5.3476,5.5,3.75373,2,1.5708
5.35746,5.5,3.77345,2,1.5708
5.36733,5.5,3.79318,2,1.5708
5.37721,5.5,3.81295,2,1.5708
5.3871,5.5,3.83274,2,1.5708
5.39701,5.5,3.85256,2,1.5708
5.40694,5.5,3.8724,2,1.5708
5.41687,5.5,3.89227,2,1.5708
5.42682,5.5,3.91216,2,1.5708
5.43677,5.5,3.93208,2,1.5708
5.44674,5.5,3.95202,2,1.5708
5.45672,5.5,3.97198,2,1.5708
5.46672,5.5,3.99197,2,1.5708
5.47672,5.5,4.01197,2,1.5708
5.48674,5.5,4.032,2,1.5708
5.49676,5.5,4.05206,2,1.5708
5.5068,5.5,4.07213,2,1.5708
5.51684,5.5,4.09222,2,1.5708
5.5269,5.5,4.11233,2,1.5708
5.53697,5.5,4.13247,2,1.5708
5.54704,5.5,4.15262,2,1.5708
5.55713,5.5,4.17279,2,1.5708
5.56722,5.5,4.19298,2,1.5708
5.57732,5.5,4.21318,2,1.5708
5.58744,5.5,4.2334,2,1.5708
5.59756,5.5,4.25364,2,1.5708
5.60769,5.5,4.2739,2,1.5708
5.61782,5.5,4.29417,2,1.5708
5.62797,5.5,4.31446,2,1.5708
5.63812,5.5,4.33476,2,1.5708
5.64828,5.5,4.35508,2,1.5708
5.65844,5.5,4.37541,2,1.5708
5.66862,5.5,4.39576,2,1.5708
5.67879,5.5,4.41612,2,1.5708
5.68898,5.5,4.43649,2,1.5708
5.69917,5.5,4.45687,2,1.5708
5.70937,5.5,4.47727,2,1.5708
5.71957,5.5,4.49768,2,1.5708
5.72978,5.5,4.5181,2,1.5708
5.74,5.5,4.53852,2,1.5708
5.75022,5.5,4.55896,2,1.5708
5.76044,5.5,4.57941,2,1.5708
5.77067,5.5,4.59987,2,1.5708
5.7809,5.5,4.62034,2,1.5708
5.79114,5.5,4.64081,2,1.5708
5.80138,5.5,4.6613,2,1.5708
5.81163,5.5,4.68179,2,1.5708
5.82188,5.5,4.70228,2,1.5708
5.83213,5.5,4.72279,2,1.5708
5.84238,5.5,4.7433,2,1.5708
5.85264,5.5,4.76381,2,1.5708
5.8629,5.5,4.78433,2,1.5708
5.87316,5.5,4.80486,2,1.5708
5.88343,5.5,4.82539,2,1.5708
5.8937,5.5,4.84592,2,1.5708
5.90396,5.5,4.86646,2,1.5708
5.91423,5.5,4.887,2,1.5708
5.92451,5.5,4.90754,2,1.5708
5.93478,5.5,4.92808,2,1.5708
5.94505,5.5,4.94863,2,1.5708
5.95532,5.5,4.96918,2,1.5708
5.9656,5.5,4.98973,2,1.5708
5.97587,5.5,5.01027,2,1.5708
5.98615,5.5,5.03082,2,1.5708
5.99642,5.5,5.05137,2,1.5708
6.00669,5.5,5.07191,2,1.5708
6.01696,5.5,5.09246,2,1.5708
6.02724,5.5,5.113,2,1.5708
6.03751,5.5,5.13354,2,1.5708
6.04777,5.5,5.15408,2,1.5708
6.05804,5.5,5.17461,2,1.5708
6.06831,5.5,5.19514,2,1.5708
6.07857,5.5,5.21567,2,1.5708
6.08883,5.5,5.23619,2,1.5708
6.09909,5.5,5.2567,2,1.5708
6.10934,5.5,5.27721,2,1.5708
